341239991772520448|Fijn die #ns Overvolle treinen dure kaartjes maar niet zitten Eerste klas leeg|1|0.122|0.878|0.0|0
403422028373700608|Heerlijk meer dan half uur vertraging thanks #NS|1|0.288|0.53|0.182|1
187584335073906689|Fijn die storing van vodafone nu kan ik geen blackberry internet aanzetten|1|0.13|0.87|0.0|0
404229339702898688|Fijn dat PostNL ook op tijd mn iphone bezorgt #not|1|0.153|0.847|0.0|0
204883058753683456|en de kpn klantenservice naait me er weer bij #fijn #3ekeer|1|0.0|1.0|0.0|0
484285144229244928|Conducteur loopt rondje door de trein Goedemiddag welkom in mijn trein alleen voor vandaag dan natuurlijk Lekker spontaan |1|0.344|0.579|0.077|0
513013539934838784|echt fijn dat jullie nooit storingen enzo hebben|1|0.383|0.617|0.0|0
361766324122288130|FIJN Een grote storing dus Zou over een uur opgelost moeten zijn maar heb er een hard hoofd in #PostNL #ParcelwareWeb #maandagochtend|1|0.168|0.726|0.105|1
530458435612311552|en wat fijn dat de #ns de reizigers aan hun lot overlieten Knap staaltje van hoe het niet moet Gedumpt in #Goes|1|0.266|0.734|0.0|0
351697764037566465|Heel fijn die mensen die de #Vodafone twitter en facebook beheren Die antwoorden die je krijg had ik zelf ook nog kunnen geven|1|0.083|0.917|0.0|0
280706468708241408|wauw kpn heat t weer geweldig geregeld hie #neet|1|0.339|0.661|0.0|0
387475798380535808|En dan ben je opeens een heerlijk dagje vrij thanks 2 NS D|1|0.401|0.599|0.0|1
509065208858685440|kuch opdracht gratis naar Londen kuch zwart rijden kuch ik link ns maar niet sluipreclame kuch|1|0.07|0.93|0.0|0
294485520988377089|Trein van DB was helaas tot Afoort Nu weer met de fijne #NS naar #Zwolle Staan op een bom vol balkonnetje #moetmenuvreselijkinhouden|1|0.0|0.789|0.211|1
438730948063293440|fijn dat je mij ook weer ns vergeet |1|0.184|0.816|0.0|0
237900711227174912|Heel fijn #Vodafone ligt er weer uit|1|0.23|0.77|0.0|0
523130915397332995|En dan staat je trein helemaal stil bij Almere Oostvaarders Remproblemen Lachen Leve #NS NOT Altijd wat|1|0.0|1.0|0.0|1
289865688745660416|toch fijn dat heeft gereageerd met een uitgebreide mail voor uitleg #NOT slechte zaak vraagt om uitleg|1|0.096|0.904|0.0|1
243572423440621568|Begin de belachelijk vroege dag met vertraging Jippie #NS|1|0.0|0.625|0.375|1
508705761904836609|Wederom #Veolia trein naar #Kerkrade zien wegrijden omdat t gele #NS wrak te laat in #Heerlen aankomtGeweldige OV samenwerking in #Limburg|1|0.0|0.873|0.127|1
445566015943229440|Arnhemzuid is vreselijk Geen NSpersoneel aanwezig dus onbruikbaar voor rolstoelers Moet eerst naar Arnhem CS|1|0.0|1.0|0.0|1
391237541544067072|Heerlijk wanneer je trein 5minuten van te voren besluit ineens niet te rijden zonder dat we enige reden wordt gegeven #sarcasme|1|0.153|0.847|0.0|0
339811862495494145|Heerlijk gevoel om een brief te versturenontvangen Al gaat PostNL toch wel failliet net als free record shop Same to blame internet|1|0.202|0.798|0.0|0
397751494512222208|Ok vertraging in IC Utrecht Vaste prik Fijn dat dan wel effe je overstaptrein minuutje laat wachten#NOT #Part3574|1|0.168|0.63|0.202|1
248093944095854593|Ook altijd heel fijn als ze omroepen dat je moet omrijden maar de borden iets anders aangeven #verwarring #chaos #NS #fail|1|0.091|0.909|0.0|1
408856872067031040|Das weer fijn Een bus van die zo de halte voorbij rijdt Er was best nog wel plaats voor mij #slechte service #klacht|1|0.214|0.786|0.0|0
348019094802550784|Hey moeten jullie buma stemra rechten afdragen omdat jullie chauffeurs hun eigen radio zo hard aan hebben staan|1|0.14|0.724|0.136|0
373514687599894528|Aanval tg #Assad zal ongetwijfeld een heel pak burgerdoden besparen in #Syri NOT Obama wint nog ns Nobelprijs vr de Vrede zeker Ha|1|0.28|0.619|0.101|1
237902161223221248|fijn die storing van vodafone |1|0.265|0.735|0.0|0
292160076486168576|Lekker is dat NOT #ns|1|0.405|0.595|0.0|1
232746858345275395|Complete theekransjes en kinderopvang hier in de #eersteklas Erg fijn al die #NS acties zo in augustusnot|1|0.11|0.89|0.0|1
191762524750888960|Yeah ik ga ook weer eens na school komt de trein al te laat kk#ns|1|0.0|1.0|0.0|0
162557808070496257|Wow dat overstappen naar vodafone doet goed Hele goede verbinding #NOT|1|0.371|0.629|0.0|1
374756691516354560|Jippie Wat hou ik toch van de #voelhetsarcasme|1|0.0|1.0|0.0|0
360447208904069120|Fijn zon IC die alleen by almere hoeft te stoppen en dan overal en nergens stil gaat staan #busgemist #honger #kutns |1|0.074|0.779|0.148|1
278424683127398400|Wow Hoe lang kan het duren om van Den Haag naar Rotterdam te reizen Gelukkig maak ik vanaf volgend jaar geen gebruik meer van de NS #fail|1|0.202|0.798|0.0|1
231345756336963585|nouwerkt geweldig die nieuwe simkaart #not |1|0.406|0.594|0.0|0
256723861519876096|Nieuw record voor #POSTNL 22 dagen om brievenbuspost te bezorgen bij geadresseerde Chapeau voor #POSTNL #not #fail|1|0.0|1.0|0.0|1
380429769671585792|Die DHL trackingservice is geweldig Mijn pakketje is in 4 uur tijd al op 4 verschillende plekken in itali geweest|1|0.186|0.814|0.0|1
323088093513150465|Bedankt voor de verhoogde hartslag behulpzame #ns medewerkers #not #frustratie|1|0.225|0.775|0.0|0
229621846717382656|Vetraging overstap niet mogelijk yeah #ns|1|0.0|1.0|0.0|0
474886650917818368|Hoe krijgen machinisten rijles Rijden er ook treinen rond met een blauwe L op het dak #ns #lestrein|1|0.0|1.0|0.0|1
391191871227056128|Awesome thanks wat betekend moet nog verwerkt worden ligt ie nog bij de douane Fijn weekend mitch|1|0.096|0.904|0.0|0
290078196794265600|Gelezen op NS laat meisje van 16 aan lot over natuurlijk weer schuld van ander #not |1|0.128|0.765|0.107|1
394852150725332992|Fijn had al thuis kunnen zijn zit je nog in arnhem #bedankt #NS|1|0.122|0.878|0.0|1
291828594580283392|Gewoon een korte sprinter inzetten terwijl er weinig treinen rijden Top idee ns #not|1|0.099|0.901|0.0|0
252772148228272128|Fijn dat jij wel tevreden bent Ik stelde ze vanmorgen n simpele vraag maar ben nog niet aan de beurt|1|0.199|0.736|0.065|0
197770792484868097|fijn sinds dat mensen met vodafone gratis kunnen bellen wordt ik telkens onbekend gebeld uu|1|0.188|0.813|0.0|0
207571769358434306|Nou geweldig en bedankt KPN ik denk nog ff rondkijken voor een leuk filmpje op #thepiratebay maar nee hoor |1|0.35|0.571|0.079|1
278369079352508417|Begint weer geweldig tyfus #NS nieuwe dienstregeling en weeer vertraging bedankt|1|0.248|0.606|0.145|1
382934454563782656|Lekker dan geen internet geen tv geen telefoon geweldig weer KPN #not #kpn|1|0.182|0.642|0.176|1
198450912912609281|Heerlijk die NS communicatie Eerst heeft de trein geen vertraging maar komt ie 20 min later Nu rijdt ie niet door een verstoring Punt|1|0.267|0.733|0.0|1
286406097244405760|ah oke ik snap nederlands sws niet Hahaha held|1|0.359|0.452|0.189|0
395219578420465664|Fijn treinstoring Bedankt nu met de bus verder het lijkt wel een schoolreisje #top|1|0.266|0.734|0.0|0
258082088446746624|Top dat jullie ff laten weten dat mijn trein vertraging heeft waardoor ik mn aansluiting mis #not #geencommunicatie|1|0.2|0.696|0.104|0
458680592767668225|Joepie het is vakantie De zet extra korte treinen in zodat we ook in de rustige tijd kunnen staan|1|0.12|0.88|0.0|0
375490902418284544|Fijn dat de ook weer staanplaatsen heeft Ben benieuwd wat de smoes vandaag is #utrdh|1|0.107|0.893|0.0|0
452079257402228736|Bereik valt ook weg heerlijk Had ik ook man KPN|1|0.275|0.725|0.0|1
312143365351301120|En zoals gewoonlijk werkt ns weer lekker mee #not|1|0.424|0.576|0.0|0
199929326077100032|En mijn internet doet het weer niet maar apps werken nog steeds #kpn #blackberry|1|0.0|1.0|0.0|0
333262889710407680|Menschen Wederom Die stiltecoup is er met een doelreden #fail |1|0.0|1.0|0.0|0
313915206591987712|Fijn dat de bus 10 min later is #Arriva|1|0.167|0.833|0.0|0
265347523391156224|NS we kunnen altijd op je rekenenNOT|1|0.0|1.0|0.0|1
308187024815452160|Pff fijn internet op laptop doet het nog steeds niet Kpn one big fail|1|0.114|0.886|0.0|0
231376802214453249|haha jup nog 2 weken ofz en dan kan je je weer ns lekker vervelen op school zin in D #not|1|0.3|0.623|0.078|1
508851673129689089|Heerlijk weer met op stap NOT Heeft de geplande trein geen vertraging bij vertrek van huis 15 later en ik mis mn overstap|1|0.21|0.79|0.0|1
195161454465384449|Mijn twitter tijdlijn staat vol met gestrande omreizende treinreizigers Gaat goed bij de ns volgens mij #not succes iedereen|1|0.244|0.756|0.0|0
264874075338452992|Heerlijk genieten van de muziek van de kpn|1|0.507|0.493|0.0|0
269893168273715200|alleen jammer dat de trein veels te laat is en ik me bus nu wss mis yeeeey joooy dankje ns wooehoeeeee zie mijn sarcasme homos|1|0.0|0.79|0.21|0
252749113983107072|KPN storing in ZuidLimburg Fijn geen internet en bellen |1|0.167|0.833|0.0|1
382080127213252608|Druk Neeeee joh Misschien komt dat omdat jullie met 2 ipv 5 treinstellen rijden Kon staan altijd fijn|1|0.0|0.87|0.13|0
197579165325721600|En maar weer naar huis om te werken Fijn NOT S #ns|1|0.141|0.859|0.0|1
310663402081116160|Er ligt al een halve millimeter sneeuw Heeft de #ns al een aangepast dienstrooster Zitten we al in #codeoranje Hebben we een #weeralarm|1|0.0|1.0|0.0|0
511894736849076224|En door die tering tyfus ns mis ik nu xite bedankt he|1|0.209|0.791|0.0|0
175677708343328768|#KPN dat is nou een kuch goed voorbeeld he #fail|1|0.174|0.826|0.0|1
229260584410025984|Fijn zon storing bij de kpn alleen internet op mobiel|1|0.141|0.703|0.156|0
453471380169048064|Fijn die KPN zijn dus al dagen niet te bereiken in het cafe Telefonisch niet en niet via internet Handig #not|1|0.073|0.771|0.156|1
467023744188563456|Fijn #kpn heeft hier in Vught helemaal geen ontvangst Alweer het bericht geen service op mijn #iphone grrrr|1|0.089|0.842|0.069|0
280726670812536832|Beste #ns behalve op tijd aansluitende treinen en n zitplaats zou ook stroom en wifi in de trein fijn zijn Elke dag weer een verrassing|1|0.07|0.93|0.0|0
168402796058652672|Maar ik heb wel netjes een mail gehad over wat er aan de hand is en wat ik nu moet doen #NOT #KPN #FAIL|1|0.091|0.909|0.0|1
399344439740870656|Geen trein maar een bus Met 18 boerende schreeuwende ruftende pubers op de achterbank Geef me aub een nekschot|1|0.0|1.0|0.0|0
410104188916748288|Oh ns wat hou ik toch van je als ik door jou pas om 8 uur kan eten|1|0.0|1.0|0.0|0
469722949084516352|Jaa geweldig nu kom ik te laat voor Me maatschappijleer examen|1|0.272|0.728|0.0|0
190504943273246720|In verband met onze netwerkstoring bel en sms je gratis in NL van 2 tm 5mei #Vodafone #Nice volgende keer liever toch bereik|1|0.052|0.948|0.0|1
396589922980995072|Zoooow fijn dat mijn internet het aaaallltijd doet NOT Thanks #tmobile voor het geweldige ontvangst #sarcasme|1|0.101|0.899|0.0|1
293399943929004032|als beesten op elkaar #zogajemetjeklantenom #not|1|0.0|1.0|0.0|0
271675384200847362|RT Jahoor 5MB gewonnen met tmobile suprise nou daar heb je veel aan #not xd haha deze tweet is al 5 p|1|0.264|0.736|0.0|1
542942396733210624|Altijd fijn die volle treinen #not kut ns doe er eens wat aaan #ns|1|0.1|0.722|0.178|0
271921367841120256|Vertraging Roosendaal Vlissingen 20 minuten Geweldig ben ik nog later thuis|1|0.248|0.606|0.145|0
506422018548703232|Wow Oftewel treinkaartje wordt 10 duurder #schande #ns |1|0.322|0.678|0.0|0
236491071494967296|De ns is weer eens geweldig hoor|1|0.369|0.631|0.0|0
272822858235920384|Bij de NS kunnen ze beter met clownspakken aan gaan lopen altijd feest hoor #sarcasme |1|0.3|0.7|0.0|1
458514153276440576|#NS wil gele #informatieborden van perrons verwijderen Niet van deze tijd #digiborden vallen uit Advies NS Kijk op gele borden #ironie|1|0.0|1.0|0.0|1
403158372197072897|Altijd fijn als kpn eruit ligt #not|1|0.205|0.795|0.0|0
289327528672391168|Heerlijk zon storing bij #KPN #koffie|1|0.388|0.612|0.0|1
451016516327469056|gelukkig kon iedereen er om lachen ik ben ondertussen alweer onderweg toch bedankt|1|0.177|0.823|0.0|0
383465317189419008|Het zou wel fijn zijn als ik een keer normaal naar mn werk zou kunnen reizen #NS #fail|1|0.091|0.909|0.0|1
271528314286505987|Gaat heerlijk #NS geen actuele info op station Arnhem|1|0.297|0.703|0.0|1
332813024379416576|fijn beloven dat je je nieuwe iphone binnen 1 werkdag krijgt en vervolgens pas op 22 mei gaan leveren #fail|1|0.087|0.913|0.0|0
294734701355212800|Wat fijn dat de oude dienstregeling weer is ingegaan trein 1 rijd niet trein 2 mist overstap door ongeduldige conducteur #NS #fail|1|0.083|0.917|0.0|1
288768692500705284|Wel fijn met die nieuwe NStreintijden dat je om 23 uur al Amsterdam uit moet om nog naar het oosten te treinenNOT|1|0.076|0.924|0.0|0
165451236575952896|Lang leve de NS half 1 uit nu pas thuis mt bevroren tenen #hoera #not #nieteensgratistheegekregen|1|0.0|1.0|0.0|1
288206498977415168|En de trein ng korter Nu is nog 13 over van oorspronkelijke lengte Lekker allemaal staan wanneer gaat er iets veranderen|1|0.139|0.861|0.0|0
333211407044726784|Man op straat vraagt me naar boekhandel De Slegte ik hem m naar #bolcom gestuurd|1|0.0|1.0|0.0|0
301840943026417665|Tijd om mijn mand op te zoeken Morgen wacht een vroege dag met een heerlijke aangepaste dienstregeling #zininook #ns #prorail|1|0.061|0.939|0.0|0
195127661444608000|Yeah Alles van #NS heeft weer vertraging|1|0.0|1.0|0.0|1
521579118241275904|We komen kwart over 11 aan dus iets aansluitend zou fijn zijn|1|0.113|0.887|0.0|0
537190522595844096|Geen plek in #NS Fietsenstalling Zwolle met je OV chipkaartabonnement voor fietsen met kinderzitjes Fijne service maar niet heus|1|0.0|1.0|0.0|1
420826606819872768|In file staan is zoveel fijner lekker warm met je eigen muziek verzekerd van zitplaats Dankzij incompetente #NS lang in kou wachten #fail|1|0.315|0.685|0.0|1
245857071944314880|Fijn dat jullie telefonisch en in de winkel vertellen dat het twee weken duurt Slechte zaak|1|0.101|0.899|0.0|0
306291037767364608|Grapjassen van de NS zetten zon hele oude stoptrein in als intercity naar Venlo Gelukkig is deze trein nooit heel druk ofzo #sarcasme|1|0.187|0.813|0.0|1
278399338533748737|heel fijn weer een uur telaat op school Waarom vallen er zoveel treinen uit|1|0.13|0.87|0.0|0
291096662682775552|Nu mijn meisje nog veilig op weg naar huis maar dat zal wel weer uren in beslag nemen door die fijne #ns|1|0.127|0.873|0.0|0
162949441882554368|Reizen met de ns is echt een feest vanavond #not|1|0.237|0.763|0.0|0
166894695383965696|Ja Echt ellende heb alle stations wel gehad want daar stonden mogelijk treinen naar ehvNOT Echt relaks die NS|1|0.119|0.752|0.128|1
462658270055120896|Hoe is het eigenlijk mogelijk h al die troep in de trein Jullie reizigers doen dat niet toch #sarcasmetweet #NS|1|0.0|1.0|0.0|1
449508269636481026|RT Leuk begin van het weekend Bedankt #not #wisselstoring #denhaaghs |1|0.225|0.775|0.0|1
546555789784403968|Waarom rijden treinen op zondag altijd andere dienstregelingen en zijn de tijden ook altijd anders Zo irritant Thanks ns #NOT|1|0.0|0.785|0.215|1
313374595887554560|Heerlijk zo op de zondagavond Den BoschNijmegen vertraging door een sein en overwegstoring #HtNm|1|0.198|0.677|0.125|0
302071368890056705|heerlijk vertraging dankje ns|1|0.463|0.244|0.293|0
233301061174181888|Bedankt #DHL voor de niet zo snelle service als dat u ons beloofd had We wachten gewoon nog een dagje op de autosleutels #sarcasme|1|0.163|0.837|0.0|1
347025326318157824|Altijd fijn zon rondje Nederland bedankt ns #fail|1|0.402|0.598|0.0|0
312995970499608576|Zo eindelijk in delft NS is weer geweldig #not nu naar papa|1|0.255|0.745|0.0|1
421713125801750528|dankjewel Fijn weekend |1|0.375|0.625|0.0|0
240034143482806272|Scheelt dat er zoveel plek is in de Sprinters van de NS hoef je jezelf niet zo op te vouwen om te gaan zitten #not|1|0.0|1.0|0.0|1
530378961965309952|De trein naar Baarn rijdt niet en die naar Hilversum is opeens kapot klein Dan maar via Amersfoort Heerlijk geregeld |1|0.16|0.84|0.0|0
346966325391941632|Heerlijk die airco in de trein #not|1|0.352|0.648|0.0|0
463689605351763968|Prima spitstreintje #NS #sarcasmetweet|1|0.0|1.0|0.0|1
486390102957236224|Fijn dat jullie de vakantieregeling instellen terwijl er nog school is resultaat overvolle bussen die doorrijden toetsen gemist|1|0.091|0.909|0.0|0
387113772659515392|Ah #NS gezeik zogenaamd geen korting Fijn Word deze keer wel op tijd vervoerd en kan zitten dat dan weer wel|1|0.0|0.93|0.07|1
282560049631608833|Morgenochtend lekker een halfuur wachten op het station echt fijn zon nieuwe dienstregeling dankje |1|0.355|0.645|0.0|0
333816080927686656|fijn dat trein deventer 718 op tijd vertrekt wel jammer dat 50 reizigers die op trap perron 2 nog lopen daardoor niet meekunnen|1|0.072|0.84|0.088|0
484216354367873024|RT Na de zeer succesvolle volksaandelen Fortis en KPN mogen we nu NN kopen #sarcasme|1|0.0|1.0|0.0|1
452793319324938240|Heerlijk dat NS treinen niet schoonmaakt nadat ze duidelijk gebruikt zijn als nachttreinen #legebierflessen #chips |1|0.317|0.683|0.0|1
171518424273522688|Trein schiet weer lekker op NOT #ns etc|1|0.298|0.702|0.0|1
517181714775683072|Goh wat een aardige bus chauffeurs heeft toch weer NOT Als ik niet duidelijk ben volgens u kunt u dat ook anders brengen|1|0.0|0.903|0.097|1
240231297870606336|RT Kan ik u helpen nee ik sta voor mijn lol een uur bij de klantenservice #sarcasme #TMobile|1|0.133|0.762|0.105|1
311511629101682689|Jippie t is weer eens staande receptie bij de NS Geen verslag uitwerken dus Gaat wat lastig hangend aan t bagagerek n laptop vasthouden|1|0.0|0.864|0.136|1
197793968103243776|Altijd fijn die vertragingen bij de NS |1|0.175|0.583|0.243|1
459350865120595968|Geweldige communicatie bij de #ns op het traject Adam zuid Almere Borden en personeel spreken elkaar tegen Nu op naar Adam CS|1|0.0|1.0|0.0|1
516624884806729728|EN BEDANKT pakketje is er pas om 2000 Dus voor niks gegaan Mensen zijn ook super klantvriendelijk daar #not|1|0.295|0.705|0.0|1
270269041699090433|Oh fijn storing bij #kpn Geen internet hier thuis Handig Lang leve mn bb voor zolang die t nog volhoudt |1|0.2|0.8|0.0|0
331801019040280577|#ns #complimenten #not De hele dag al vertraging grrr|1|0.0|0.789|0.211|0
202117451939454977|Dus nu denkt #Vodafone dus laten we Winston Gerstanovic vertellen dat we heel goed zijn dan gelooft Sjoerd dat wel #not|1|0.102|0.898|0.0|0
548435574999506944|Lekker dat de ns die rookpalen bij de in en uitcheck paaltjes zet heerlijk #NOT |1|0.34|0.66|0.0|1
266894672172048384|Zo ontzettend fijn dat de de bussen ook aan laat sluiten met de treinen van NOT|1|0.129|0.871|0.0|1
544495164795138048|de app heb ik inderdaad gebruikt voor de drukte hopelijk wordt er ook iets mee gedaan|1|0.144|0.856|0.0|0
174018878437986306|Fyra rijdt zo snel dat deze niet meer in NS Treinplanner voorkomt #fail #not|1|0.226|0.774|0.0|1
469876202631872512|Er is een bom ontploft in Amsterdam |1|0.0|0.686|0.314|0
217901798877446144|ns en ne ook al zo geweldig p hahahaha|1|0.354|0.646|0.0|0
498788141458006016|Bedankt voor de hulp in de complete die er heerste #NOT|1|0.209|0.791|0.0|1
408292147717484544|klacht indienen bij consumentenbond Wie weet dat er dan wel een manier bij zitwaarop men wel wat met mn klacht kan doen|1|0.0|0.827|0.173|0
515808110313996288|De NS is weer lekker aan het spoor aan het werk Hoe weten ze dat ik vandaag moet reizen|1|0.152|0.848|0.0|1
353284307080589312|Dus dank jullie wel voor de veel te hoge rekening voelt geweldig om genaaid te worden|1|0.204|0.796|0.0|0
278133912276963329|geweldig die nieuwe tijden bij Arriva je trein komt aan en je ziet de bus voor je neus wegrijden #top|1|0.164|0.76|0.076|0
353859771494969345|weer lekker op dreef Vodafone Nog steeds kt dekking aan de Zeeuws Vlaamse kust Dat is nu al 2 jaar zo Doe er eens wat aan|1|0.12|0.88|0.0|0
254461596343099392|Al id de reiziger nog zo snel NS vertraagd hen wel Station Zwolle 07480801 Fijn Mis mijn aansl in Afoort|1|0.176|0.736|0.088|1
481727222748028928|Altijd fijnzes minuten vertraging met de trein En dat ik daardoor mn tram niet haalIs iets waarvan ik BAAL #datrijmt |1|0.0|0.893|0.107|1
293340427472470016|Dankzij de #ns kan ik nu bij de cafetaria bij de teso een bakje koffie drinken Slechts 110minuten vertraging |1|0.0|0.888|0.112|0
272290504157327360|Gefeliciteerd met je verjaardag hier n flinke vertraging om t te vieren Dank #NS bijna net zo fijn als mn stiefvader in t ziekenhuis|1|0.316|0.603|0.08|1
213764152261488642|van genoten NS Fijn als je even naar de wc kan als je niet lekker wordt in de trein Het is gewoon aso dat er geen wc aan boord zijn NS|1|0.142|0.78|0.077|1
158783369017171968|bedankt voor het doorgeven dat de trein vanaf schiphol naar groningen van een ander spoor vertrekt NOT #ns #bijnagemist|1|0.132|0.868|0.0|1
187421981497503744|De NS is weer even aan het laten zien wat hun skills zijn de helft rijdt niet en mijn trein heel fijn 40 min vertraging|1|0.077|0.923|0.0|1
239965600456261632|Geen bereik nu Zit nu nog even op wifi zo na school dus geen internet think ik fijn hoor #vodafone |1|0.083|0.917|0.0|0
441636474468200448|Ik schiet de nog eens in de knie|1|0.0|1.0|0.0|0
270426550195859456|Woehoe Go #ns Komt eerst 5 min te laat Vervolgens een rood sein En als klap op de vuurpijl ook nog een wisselstoring Lekker begin s|1|0.179|0.821|0.0|0
483492837548630016|Geweldig Eerste dag naar mn nieuwe werk gelijk 7 minuten vertraging met de trein Dag aansluitende bus Maak ik goede sier mee #ns #fail|1|0.144|0.772|0.084|0
489107639566336000|die staan aan achterzijde 2 zelfs Hoe kom ik daar zonder kaartje want station kan ik niet door22 |1|0.0|1.0|0.0|0
406329770134491136|Dankzij de niet zo fijne NS te laat komen bij een belangrijke les |1|0.0|1.0|0.0|1
514293667184775168|Jaja wij reizigers wilden tenslotte perse die #ovshitkaart NOT #NS #Fail|1|0.0|0.764|0.236|1
476233334692278272|Arriva meldt om 723 uur dat de trein van 654 RoodeschoolGroningen vervalt dat is lekker op tijd #not|1|0.159|0.841|0.0|0
422752133306658816|Dt waren tijden|1|0.0|1.0|0.0|0
486216669472514048|alle beetjes helpen Misschien ns bij je volgers vragen hoe hun ervaringen zijn met service NOT bij de |1|0.0|1.0|0.0|1
165792670701207552|Dit geeft de spoorreiziger moed #sarcasme #prorail #ns |1|0.286|0.714|0.0|0
312245984199585794|Weer fijn met de trein #NS #Arriva|1|0.205|0.795|0.0|1
238209362789801985|Geeft wel een beetje aan hoe serieus TMobile mobiel neemt #not|1|0.0|1.0|0.0|0
316259757235269632|Altijd fijn al die vertragingen bij de ns zo duurt t allemaal nog langer voor ik thuis ben|1|0.089|0.788|0.123|0
547785844808237056|ondanks alles een fijne kerst voor jullie bij de helpdesk|1|0.0|1.0|0.0|0
496324683894358016|Er wordt te weinig post verstuurd dus verhogen we de prijs Geweldig economisch inzicht maar eens kijken naar een alternatief|1|0.28|0.72|0.0|0
278498728686534657|arriva volgt me tweette naar me goh wat een feest|1|0.0|1.0|0.0|0
367362735874789376|een erg begripvol antwoord #not|1|0.0|1.0|0.0|0
271136267046100992|De ns is echt mijn grootste vriend #not #hoeren 15 min vertraging|1|0.211|0.789|0.0|0
547763965091389440|Hoi Leuk dat jullie vandaag testen hoeveel mensen er in de trein passen Gok dat we nu met 10 op de trap staan Hoeveel totaal|1|0.091|0.909|0.0|0
395558808095055872|Erg vriendelijk dat personeel van de Ns #Not|1|0.304|0.696|0.0|0
298766464306012160|1 jaar om te kijken of het iets was maar ik ga kpn nou uitproberen en kijken welke het fijnst is true that|1|0.0|1.0|0.0|0
531001347622334465|Haha ja heel fijn dit #Postnl |1|0.661|0.339|0.0|0
154225938924699648|Fijn hoor ns Dont like|1|0.265|0.735|0.0|0
532173341608914944|en zo bezorgen we tegenwoordig een kaart Fijne service |1|0.0|1.0|0.0|0
422669525625352192|Altijd fijn wifi die het niet doet #kpn|1|0.184|0.816|0.0|0
482027138393321473|daar is ie 282 022 duurder dus Dat zei ik al|1|0.0|1.0|0.0|0
440757628550283264|Heel fijn bijna een uur vertraging traject alphen ad rijn utrecht|1|0.147|0.703|0.15|0
159681152435765248|Gwn stuk kapoet tmobile net gebeld ik moet em opsturen gaan ze em WEER repareren |1|0.0|1.0|0.0|1
412333526055665664|Fijn #NS heeft weer een nieuwe dienstregeling Of zoals ik het zelf graag noem het aantal treinen per uur drastisch verlaagd|1|0.308|0.692|0.0|1
361821518382112768|Sinds vandaag #glasvezel #KPN Nu al problemen Binnen 24 uur wordt u geholpen Nou jongens Wat een service #not|1|0.0|0.857|0.143|1
440594081643634688|Tuurlijk net zoals met de NSPrivatisering is echt vooruitgang #NOT|1|0.371|0.629|0.0|1
510533832035282945|kan er in stikken denk je leuk naar appelpop te gaan verkloot de NS het weer|1|0.0|0.851|0.149|1
197602705227780096|Fijn als vodafone het niet doet om op te warderen|1|0.153|0.847|0.0|0
231113959850258432|oh heel fijn die meereiskaartjes van NS zijn pas geldig na 9uur fml|1|0.139|0.861|0.0|1
359358762118684672|Trein komt kwartier te laat en gaat nog fijn een kwartier stil staan ty|1|0.122|0.878|0.0|0
236266924651192322|Morgen voor t eerst weer ns vroeg opstaan Gaat helemaal goed komen NOT|1|0.166|0.834|0.0|1
170059150448017408|Wauw wil je met je goeie gedrag optijd komen heeft die leuke geweldige ns 20 min vertraging wooptiedoo |1|0.0|0.882|0.118|0
